ts,source,season,round,date_local,home_team,away_team,venue,market_code,odds_type,selection_name,price_decimal,line
2025-08-23T11:55:30.349321,github_whitesgsw,,,2021-08-07,St Kilda,Sydney,Marvel Stadium,h2h,closing,home,3.08,
2025-08-23T11:55:30.349321,github_whitesgsw,,,2021-08-08,Fremantle,Brisbane,Optus Stadium,h2h,closing,away,1.5,
2025-08-23T11:55:30.349321,github_whitesgsw,,,2021-08-08,Fremantle,Brisbane,Optus Stadium,h2h,closing,home,2.51,
2025-08-23T11:55:30.349321,github_whitesgsw,,,2021-08-08,Hawthorn,Collingwood,UTAS Stadium,h2h,closing,away,1.64,
2025-08-23T11:55:30.349321,github_whitesgsw,,,2021-08-08,Hawthorn,Collingwood,UTAS Stadium,h2h,closing,home,2.23,
2025-08-23T11:55:30.349321,github_whitesgsw,,,2021-08-08,Western Bulldogs,Essendon,Marvel Stadium,h2h,closing,away,4.22,
2025-08-23T11:55:30.349321,github_whitesgsw,,,2021-08-08,Western Bulldogs,Essendon,Marvel Stadium,h2h,closing,home,1.22,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-09,West Coast,Melbourne,Optus Stadium,h2h,closing,away,1.39,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-09,West Coast,Melbourne,Optus Stadium,h2h,closing,home,2.9,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-13,GWS Giants,Richmond,Marvel Stadium,h2h,closing,away,1.69,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-13,GWS Giants,Richmond,Marvel Stadium,h2h,closing,home,2.16,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Brisbane,Collingwood,Gabba,h2h,closing,away,6.46,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Brisbane,Collingwood,Gabba,h2h,closing,home,1.11,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Geelong,St Kilda,GMHBA Stadium,h2h,closing,away,3.71,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Geelong,St Kilda,GMHBA Stadium,h2h,closing,home,1.27,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Hawthorn,Western Bulldogs,UTAS Stadium,h2h,closing,away,1.16,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Hawthorn,Western Bulldogs,UTAS Stadium,h2h,closing,home,5.21,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,North Melbourne,Sydney,Marvel Stadium,h2h,closing,away,1.4,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,North Melbourne,Sydney,Marvel Stadium,h2h,closing,home,2.94,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Port Adelaide,Carlton,Adelaide Oval,h2h,closing,away,6.7,
2025-08-23T11:55:30.340649,github_whitesgsw,,,2021-08-14,Port Adelaide,Carlton,Adelaide Oval,h2h,closing,home,1.1,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-15,Fremantle,West Coast,Optus Stadium,h2h,closing,away,1.38,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-15,Fremantle,West Coast,Optus Stadium,h2h,closing,home,3.0,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-15,Gold Coast,Essendon,GMHBA Stadium,h2h,closing,away,1.29,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-15,Gold Coast,Essendon,GMHBA Stadium,h2h,closing,home,3.53,
2025-08-23T11:55:30.340113,github_whitesgsw,,,2021-08-15,Melbourne,Adelaide,MCG,h2h,closing,away,8.36,
2025-08-23T11:55:30.340113,github_whitesgsw,,,2021-08-15,Melbourne,Adelaide,MCG,h2h,closing,home,1.07,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-20,Western Bulldogs,Port Adelaide,Marvel Stadium,h2h,closing,away,2.22,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-20,Western Bulldogs,Port Adelaide,Marvel Stadium,h2h,closing,home,1.65,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Brisbane,West Coast,Gabba,h2h,closing,away,7.67,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Brisbane,West Coast,Gabba,h2h,closing,home,1.08,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-21,Carlton,GWS Giants,Marvel Stadium,h2h,closing,away,1.3,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-21,Carlton,GWS Giants,Marvel Stadium,h2h,closing,home,3.4,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Geelong,Melbourne,GMHBA Stadium,h2h,closing,away,1.88,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Geelong,Melbourne,GMHBA Stadium,h2h,closing,home,1.9,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Richmond,Hawthorn,MCG,h2h,closing,away,1.37,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Richmond,Hawthorn,MCG,h2h,closing,home,3.04,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Sydney,Gold Coast,Marvel Stadium,h2h,closing,away,4.75,
2025-08-23T11:55:30.331949,github_whitesgsw,,,2021-08-21,Sydney,Gold Coast,Marvel Stadium,h2h,closing,home,1.18,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-22,Adelaide,North Melbourne,Adelaide Oval,h2h,closing,away,1.95,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-22,Adelaide,North Melbourne,Adelaide Oval,h2h,closing,home,1.83,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-22,Essendon,Collingwood,MCG,h2h,closing,away,3.45,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-22,Essendon,Collingwood,MCG,h2h,closing,home,1.3,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-22,St Kilda,Fremantle,Blundstone Arena,h2h,closing,away,2.18,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-22,St Kilda,Fremantle,Blundstone Arena,h2h,closing,home,1.66,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-27,Port Adelaide,Geelong,Adelaide Oval,h2h,closing,away,2.14,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-27,Port Adelaide,Geelong,Adelaide Oval,h2h,closing,home,1.69,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-28,Melbourne,Brisbane,Adelaide Oval,h2h,closing,away,2.18,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-28,Melbourne,Brisbane,Adelaide Oval,h2h,closing,home,1.66,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-28,Sydney,GWS Giants,UTAS Stadium,h2h,closing,away,2.01,
2025-08-23T11:55:30.323407,github_whitesgsw,,,2021-08-28,Sydney,GWS Giants,UTAS Stadium,h2h,closing,home,1.77,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-08-29,Western Bulldogs,Essendon,UTAS Stadium,h2h,closing,away,2.4,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-08-29,Western Bulldogs,Essendon,UTAS Stadium,h2h,closing,home,1.56,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-03,Geelong,GWS Giants,Optus Stadium,h2h,closing,away,3.25,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-03,Geelong,GWS Giants,Optus Stadium,h2h,closing,home,1.33,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-04,Brisbane,Western Bulldogs,Gabba,h2h,closing,away,2.36,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-04,Brisbane,Western Bulldogs,Gabba,h2h,closing,home,1.58,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-10,Melbourne,Geelong,Optus Stadium,h2h,closing,away,2.61,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-10,Melbourne,Geelong,Optus Stadium,h2h,closing,home,1.49,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-11,Port Adelaide,Western Bulldogs,Adelaide Oval,h2h,closing,away,3.01,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-11,Port Adelaide,Western Bulldogs,Adelaide Oval,h2h,closing,home,1.38,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-25,Melbourne,Western Bulldogs,Optus Stadium,h2h,closing,away,2.2,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2021-09-25,Melbourne,Western Bulldogs,Optus Stadium,h2h,closing,home,1.66,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2022-03-16,Melbourne,Western Bulldogs,MCG,h2h,closing,away,2.24,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2022-03-16,Melbourne,Western Bulldogs,MCG,h2h,closing,home,1.63,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2022-03-17,Carlton,Richmond,MCG,h2h,closing,away,1.51,
2025-08-23T11:55:30.315171,github_whitesgsw,,,2022-03-17,Carlton,Richmond,MCG,h2h,closing,home,2.51,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-18,St Kilda,Collingwood,Marvel Stadium,h2h,closing,away,2.24,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-18,St Kilda,Collingwood,Marvel Stadium,h2h,closing,home,1.62,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-19,Brisbane,Port Adelaide,Gabba,h2h,closing,away,2.96,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-19,Brisbane,Port Adelaide,Gabba,h2h,closing,home,1.38,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-19,GWS Giants,Sydney,Accor Stadium,h2h,closing,away,1.81,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-19,GWS Giants,Sydney,Accor Stadium,h2h,closing,home,1.95,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-19,Geelong,Essendon,MCG,h2h,closing,away,2.23,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-19,Geelong,Essendon,MCG,h2h,closing,home,1.63,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-20,Adelaide,Fremantle,Adelaide Oval,h2h,closing,away,2.08,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-20,Adelaide,Fremantle,Adelaide Oval,h2h,closing,home,1.71,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-20,Hawthorn,North Melbourne,MCG,h2h,closing,away,1.99,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-20,Hawthorn,North Melbourne,MCG,h2h,closing,home,1.78,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-20,West Coast,Gold Coast,Optus Stadium,h2h,closing,away,1.66,
2025-08-23T11:55:30.306964,github_whitesgsw,,,2022-03-20,West Coast,Gold Coast,Optus Stadium,h2h,closing,home,2.17,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-24,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,away,2.43,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-24,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,home,1.53,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-25,Sydney,Geelong,SCG,h2h,closing,away,1.96,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-25,Sydney,Geelong,SCG,h2h,closing,home,1.8,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Collingwood,Adelaide,MCG,h2h,closing,away,3.21,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Collingwood,Adelaide,MCG,h2h,closing,home,1.33,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Essendon,Brisbane,Marvel Stadium,h2h,closing,away,1.4,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Essendon,Brisbane,Marvel Stadium,h2h,closing,home,2.88,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Gold Coast,Melbourne,People First Stadium,h2h,closing,away,1.27,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Gold Coast,Melbourne,People First Stadium,h2h,closing,home,3.59,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Port Adelaide,Hawthorn,Adelaide Oval,h2h,closing,away,3.57,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-26,Port Adelaide,Hawthorn,Adelaide Oval,h2h,closing,home,1.27,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-03-27,Fremantle,St Kilda,Optus Stadium,h2h,closing,away,1.9,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-03-27,Fremantle,St Kilda,Optus Stadium,h2h,closing,home,1.8,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-27,North Melbourne,West Coast,Marvel Stadium,h2h,closing,away,3.96,
2025-08-23T11:55:30.298646,github_whitesgsw,,,2022-03-27,North Melbourne,West Coast,Marvel Stadium,h2h,closing,home,1.24,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-03-27,Richmond,GWS Giants,MCG,h2h,closing,away,1.55,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-03-27,Richmond,GWS Giants,MCG,h2h,closing,home,2.31,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-03-31,Western Bulldogs,Sydney,Marvel Stadium,h2h,closing,away,2.06,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-03-31,Western Bulldogs,Sydney,Marvel Stadium,h2h,closing,home,1.72,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-01,Adelaide,Port Adelaide,Adelaide Oval,h2h,closing,away,1.39,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-01,Adelaide,Port Adelaide,Adelaide Oval,h2h,closing,home,2.92,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-01,Melbourne,Essendon,MCG,h2h,closing,away,4.06,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-01,Melbourne,Essendon,MCG,h2h,closing,home,1.22,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-02,Brisbane,North Melbourne,Gabba,h2h,closing,away,8.86,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-02,Brisbane,North Melbourne,Gabba,h2h,closing,home,1.05,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-02,Collingwood,Geelong,MCG,h2h,closing,away,1.51,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-02,Collingwood,Geelong,MCG,h2h,closing,home,2.47,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-02,GWS Giants,Gold Coast,ENGIE Stadium,h2h,closing,away,2.83,
2025-08-23T11:55:30.290364,github_whitesgsw,,,2022-04-02,GWS Giants,Gold Coast,ENGIE Stadium,h2h,closing,home,1.39,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-03,Carlton,Hawthorn,MCG,h2h,closing,away,2.22,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-03,Carlton,Hawthorn,MCG,h2h,closing,home,1.62,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-03,St Kilda,Richmond,Marvel Stadium,h2h,closing,away,2.16,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-03,St Kilda,Richmond,Marvel Stadium,h2h,closing,home,1.66,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-03,West Coast,Fremantle,Optus Stadium,h2h,closing,away,2.05,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-03,West Coast,Fremantle,Optus Stadium,h2h,closing,home,1.73,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-07,Port Adelaide,Melbourne,Adelaide Oval,h2h,closing,away,1.35,
2025-08-23T11:55:30.284814,github_whitesgsw,,,2022-04-07,Port Adelaide,Melbourne,Adelaide Oval,h2h,closing,home,3.1,
2025-08-23T11:55:30.282263,github_whitesgsw,,,2022-04-08,Geelong,Brisbane,GMHBA Stadium,h2h,closing,away,1.86,
2025-08-23T11:55:30.282263,github_whitesgsw,,,2022-04-08,Geelong,Brisbane,GMHBA Stadium,h2h,closing,home,1.9,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-09,Collingwood,West Coast,Marvel Stadium,h2h,closing,away,3.92,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-09,Collingwood,West Coast,Marvel Stadium,h2h,closing,home,1.24,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-09,Fremantle,GWS Giants,Optus Stadium,h2h,closing,away,2.2,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-09,Fremantle,GWS Giants,Optus Stadium,h2h,closing,home,1.64,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-09,Richmond,Western Bulldogs,MCG,h2h,closing,away,1.45,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-09,Richmond,Western Bulldogs,MCG,h2h,closing,home,2.67,
2025-08-23T11:55:30.282263,github_whitesgsw,,,2022-04-09,Sydney,North Melbourne,SCG,h2h,closing,away,7.09,
2025-08-23T11:55:30.282263,github_whitesgsw,,,2022-04-09,Sydney,North Melbourne,SCG,h2h,closing,home,1.09,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-10,Essendon,Adelaide,Marvl,h2h,closing,away,2.32,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-10,Essendon,Adelaide,Marvl,h2h,closing,home,1.58,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-10,Gold Coast,Carlton,People First Stadium,h2h,closing,away,1.58,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-10,Gold Coast,Carlton,People First Stadium,h2h,closing,home,2.32,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-10,Hawthorn,St Kilda,MCG,h2h,closing,away,1.77,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-10,Hawthorn,St Kilda,MCG,h2h,closing,home,1.99,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-14,Brisbane,Collingwood,Gabba,h2h,closing,away,4.71,
2025-08-23T11:55:30.273556,github_whitesgsw,,,2022-04-14,Brisbane,Collingwood,Gabba,h2h,closing,home,1.17,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-15,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.19,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-15,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,home,4.62,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-15,West Coast,Sydney,Optus Stadium,h2h,closing,away,1.7,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-15,West Coast,Sydney,Optus Stadium,h2h,closing,home,2.11,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-16,Adelaide,Richmond,Adelaide Oval,h2h,closing,away,1.67,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-16,Adelaide,Richmond,Adelaide Oval,h2h,closing,home,2.14,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-16,Melbourne,GWS Giants,MCG,h2h,closing,away,5.5,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-16,Melbourne,GWS Giants,MCG,h2h,closing,home,1.13,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-16,St Kilda,Gold Coast,Marvel Stadium,h2h,closing,away,3.24,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-16,St Kilda,Gold Coast,Marvel Stadium,h2h,closing,home,1.32,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-17,Carlton,Port Adelaide,MCG,h2h,closing,away,2.33,
2025-08-23T11:55:30.265523,github_whitesgsw,,,2022-04-17,Carlton,Port Adelaide,MCG,h2h,closing,home,1.58,
2025-08-23T11:55:30.265181,github_whitesgsw,,,2022-04-17,Essendon,Fremantle,Marvel Stadium,h2h,closing,away,1.9,
2025-08-23T11:55:30.265181,github_whitesgsw,,,2022-04-17,Essendon,Fremantle,Marvel Stadium,h2h,closing,home,1.86,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-18,Hawthorn,Geelong,MCG,h2h,closing,away,1.33,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-18,Hawthorn,Geelong,MCG,h2h,closing,home,3.18,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-22,GWS Giants,St Kilda,Manuka Oval,h2h,closing,away,1.71,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-22,GWS Giants,St Kilda,Manuka Oval,h2h,closing,home,2.08,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-23,Fremantle,Carlton,Optus Stadium,h2h,closing,away,2.21,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-23,Fremantle,Carlton,Optus Stadium,h2h,closing,home,1.63,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-23,Port Adelaide,West Coast,Adelaide Oval,h2h,closing,away,4.15,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-23,Port Adelaide,West Coast,Adelaide Oval,h2h,closing,home,1.21,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-23,Western Bulldogs,Adelaide,Mars Stadium,h2h,closing,away,3.81,
2025-08-23T11:55:30.259926,github_whitesgsw,,,2022-04-23,Western Bulldogs,Adelaide,Mars Stadium,h2h,closing,home,1.24,
2025-08-23T11:55:30.257417,github_whitesgsw,,,2022-04-24,Gold Coast,Brisbane,People First Stadium,h2h,closing,away,1.29,
2025-08-23T11:55:30.257417,github_whitesgsw,,,2022-04-24,Gold Coast,Brisbane,People First Stadium,h2h,closing,home,3.42,
2025-08-23T11:55:30.257417,github_whitesgsw,,,2022-04-24,North Melbourne,Geelong,Blundstone Arena,h2h,closing,away,1.19,
2025-08-23T11:55:30.257417,github_whitesgsw,,,2022-04-24,North Melbourne,Geelong,Blundstone Arena,h2h,closing,home,4.41,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-24,Richmond,Melbourne,MCG,h2h,closing,away,1.27,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-24,Richmond,Melbourne,MCG,h2h,closing,home,3.61,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-25,Essendon,Collingwood,MCG,h2h,closing,away,1.57,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-25,Essendon,Collingwood,MCG,h2h,closing,home,2.33,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-25,Hawthorn,Sydney,UTAS Stadium,h2h,closing,away,1.54,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-25,Hawthorn,Sydney,UTAS Stadium,h2h,closing,home,2.4,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-29,West Coast,Richmond,Optus Stadium,h2h,closing,away,1.45,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-29,West Coast,Richmond,Optus Stadium,h2h,closing,home,2.67,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-30,Adelaide,GWS Giants,Adelaide Oval,h2h,closing,away,2.07,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-30,Adelaide,GWS Giants,Adelaide Oval,h2h,closing,home,1.72,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-04-30,Carlton,North Melbourne,Marvel Stadium,h2h,closing,away,4.21,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-04-30,Carlton,North Melbourne,Marvel Stadium,h2h,closing,home,1.2,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-30,Geelong,Fremantle,GMHBA Stadium,h2h,closing,away,3.68,
2025-08-23T11:55:30.248804,github_whitesgsw,,,2022-04-30,Geelong,Fremantle,GMHBA Stadium,h2h,closing,home,1.26,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-04-30,Melbourne,Hawthorn,MCG,h2h,closing,away,5.13,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-04-30,Melbourne,Hawthorn,MCG,h2h,closing,home,1.15,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-04-30,St Kilda,Port Adelaide,Cazaly’s Stadium,h2h,closing,away,2.23,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-04-30,St Kilda,Port Adelaide,Cazaly’s Stadium,h2h,closing,home,1.62,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-05-01,Collingwood,Gold Coast,MCG,h2h,closing,away,2.67,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-05-01,Collingwood,Gold Coast,MCG,h2h,closing,home,1.45,
2025-08-23T11:55:30.240975,github_whitesgsw,,,2022-05-01,Sydney,Brisbane,SCG,h2h,closing,away,1.99,
2025-08-23T11:55:30.240975,github_whitesgsw,,,2022-05-01,Sydney,Brisbane,SCG,h2h,closing,home,1.77,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-05-01,Western Bulldogs,Essendon,Marvel Stadium,h2h,closing,away,2.98,
2025-08-23T11:55:30.242980,github_whitesgsw,,,2022-05-01,Western Bulldogs,Essendon,Marvel Stadium,h2h,closing,home,1.37,
2025-08-23T11:55:30.240975,github_whitesgsw,,,2022-05-06,Fremantle,North Melbourne,Optus Stadium,h2h,closing,away,6.09,
2025-08-23T11:55:30.240975,github_whitesgsw,,,2022-05-06,Fremantle,North Melbourne,Optus Stadium,h2h,closing,home,1.11,
2025-08-23T11:55:30.240975,github_whitesgsw,,,2022-05-06,Port Adelaide,Western Bulldogs,Adelaide Oval,h2h,closing,away,2.32,
2025-08-23T11:55:30.240975,github_whitesgsw,,,2022-05-06,Port Adelaide,Western Bulldogs,Adelaide Oval,h2h,closing,home,1.58,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Brisbane,West Coast,Gabba,h2h,closing,away,17.96,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Brisbane,West Coast,Gabba,h2h,closing,home,1.01,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Essendon,Hawthorn,Marvel Stadium,h2h,closing,away,1.41,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Essendon,Hawthorn,Marvel Stadium,h2h,closing,home,2.8,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,GWS Giants,Geelong,Manuka Oval,h2h,closing,away,1.86,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,GWS Giants,Geelong,Manuka Oval,h2h,closing,home,1.89,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Richmond,Collingwood,MCG,h2h,closing,away,2.37,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Richmond,Collingwood,MCG,h2h,closing,home,1.55,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Sydney,Gold Coast,SCG,h2h,closing,away,5.25,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-07,Sydney,Gold Coast,SCG,h2h,closing,home,1.15,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-08,Carlton,Adelaide,Marvel Stadium,h2h,closing,away,3.56,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-08,Carlton,Adelaide,Marvel Stadium,h2h,closing,home,1.28,
2025-08-23T11:55:30.231949,github_whitesgsw,,,2022-05-08,Melbourne,St Kilda,MCG,h2h,closing,away,3.17,
