ts,game_id,bookmaker,market_code,selection_name,price_decimal,line,raw_market,raw_selection
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Harry Himmelberg,29.0,0.0,First Goalscorer - Home,Harry Himmelberg
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Sam Taylor,41.0,0.0,First Goalscorer - Home,Sam Taylor
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Connor Idun,41.0,0.0,First Goalscorer - Home,Connor Idun
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Kieren Briggs,41.0,0.0,First Goalscorer - Home,Kieren Briggs
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Leek Aleer,41.0,0.0,First Goalscorer - Home,Leek Aleer
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Lachie Ash,41.0,0.0,First Goalscorer - Home,Lachie Ash
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Joe Fonti,41.0,0.0,First Goalscorer - Home,Joe Fonti
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - home,Lachie Whitfield,41.0,0.0,First Goalscorer - Home,Lachie Whitfield
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Jack Higgins,5.25,0.0,First Goalscorer - Away,Jack Higgins
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Cooper Sharman,5.75,0.0,First Goalscorer - Away,Cooper Sharman
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Mason Wood,7.5,0.0,First Goalscorer - Away,Mason Wood
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Mattaes Phillipou,11.0,0.0,First Goalscorer - Away,Mattaes Phillipou
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Nasiah Wanganeen-Milera,11.5,0.0,First Goalscorer - Away,Nasiah Wanganeen-Milera
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Max Hall,11.5,0.0,First Goalscorer - Away,Max Hall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Isaac Keeler,11.5,0.0,First Goalscorer - Away,Isaac Keeler
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Rowan Marshall,13.0,0.0,First Goalscorer - Away,Rowan Marshall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Lance Collard,16.0,0.0,First Goalscorer - Away,Lance Collard
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Darcy Wilson,18.0,0.0,First Goalscorer - Away,Darcy Wilson
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Anthony Caminiti,19.0,0.0,First Goalscorer - Away,Anthony Caminiti
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Hugo Garcia,21.0,0.0,First Goalscorer - Away,Hugo Garcia
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Hugh Boxshall,21.0,0.0,First Goalscorer - Away,Hugh Boxshall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Jack Steele,21.0,0.0,First Goalscorer - Away,Jack Steele
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Alixzander Tauru,23.0,0.0,First Goalscorer - Away,Alixzander Tauru
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Bradley Hill,23.0,0.0,First Goalscorer - Away,Bradley Hill
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Zak Jones,23.0,0.0,First Goalscorer - Away,Zak Jones
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Jack Sinclair,23.0,0.0,First Goalscorer - Away,Jack Sinclair
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Jack Macrae,31.0,0.0,First Goalscorer - Away,Jack Macrae
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Liam Stocker,41.0,0.0,First Goalscorer - Away,Liam Stocker
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Marcus Windhager,41.0,0.0,First Goalscorer - Away,Marcus Windhager
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Tobie Travaglia,41.0,0.0,First Goalscorer - Away,Tobie Travaglia
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - away,Callum Wilkie,41.0,0.0,First Goalscorer - Away,Callum Wilkie
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Aaron Cadman,7.5,0.0,First Goalscorer - 2nd Quarter,Aaron Cadman
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Toby Greene,9.5,0.0,First Goalscorer - 2nd Quarter,Toby Greene
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Jack Higgins,11.5,0.0,First Goalscorer - 2nd Quarter,Jack Higgins
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Jake Riccardi,12.0,0.0,First Goalscorer - 2nd Quarter,Jake Riccardi
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Callum M. Brown,12.0,0.0,First Goalscorer - 2nd Quarter,Callum M. Brown
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Cooper Sharman,12.0,0.0,First Goalscorer - 2nd Quarter,Cooper Sharman
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Max Gruzewski,13.0,0.0,First Goalscorer - 2nd Quarter,Max Gruzewski
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Harry Rowston,15.0,0.0,First Goalscorer - 2nd Quarter,Harry Rowston
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Mason Wood,16.0,0.0,First Goalscorer - 2nd Quarter,Mason Wood
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Toby Bedford,18.0,0.0,First Goalscorer - 2nd Quarter,Toby Bedford
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Harvey Thomas,18.0,0.0,First Goalscorer - 2nd Quarter,Harvey Thomas
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Darcy Jones,19.0,0.0,First Goalscorer - 2nd Quarter,Darcy Jones
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Nasiah Wanganeen-Milera,21.0,0.0,First Goalscorer - 2nd Quarter,Nasiah Wanganeen-Milera
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Mattaes Phillipou,21.0,0.0,First Goalscorer - 2nd Quarter,Mattaes Phillipou
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Max Hall,21.0,0.0,First Goalscorer - 2nd Quarter,Max Hall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Isaac Keeler,21.0,0.0,First Goalscorer - 2nd Quarter,Isaac Keeler
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Rowan Marshall,23.0,0.0,First Goalscorer - 2nd Quarter,Rowan Marshall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Stephen Coniglio,26.0,0.0,First Goalscorer - 2nd Quarter,Stephen Coniglio
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Lance Collard,29.0,0.0,First Goalscorer - 2nd Quarter,Lance Collard
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Xavier O'halloran,36.0,0.0,First Goalscorer - 2nd Quarter,Xavier O'halloran
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Jacob Wehr,41.0,0.0,First Goalscorer - 2nd Quarter,Jacob Wehr
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Sam Taylor,41.0,0.0,First Goalscorer - 2nd Quarter,Sam Taylor
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Connor Idun,41.0,0.0,First Goalscorer - 2nd Quarter,Connor Idun
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Kieren Briggs,41.0,0.0,First Goalscorer - 2nd Quarter,Kieren Briggs
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Leek Aleer,41.0,0.0,First Goalscorer - 2nd Quarter,Leek Aleer
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Lachie Ash,41.0,0.0,First Goalscorer - 2nd Quarter,Lachie Ash
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Tom Green,41.0,0.0,First Goalscorer - 2nd Quarter,Tom Green
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Ryan Angwin,41.0,0.0,First Goalscorer - 2nd Quarter,Ryan Angwin
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Finn Callaghan,41.0,0.0,First Goalscorer - 2nd Quarter,Finn Callaghan
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Joe Fonti,41.0,0.0,First Goalscorer - 2nd Quarter,Joe Fonti
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Lachie Whitfield,41.0,0.0,First Goalscorer - 2nd Quarter,Lachie Whitfield
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Harry Himmelberg,41.0,0.0,First Goalscorer - 2nd Quarter,Harry Himmelberg
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Liam Stocker,41.0,0.0,First Goalscorer - 2nd Quarter,Liam Stocker
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Marcus Windhager,41.0,0.0,First Goalscorer - 2nd Quarter,Marcus Windhager
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Anthony Caminiti,41.0,0.0,First Goalscorer - 2nd Quarter,Anthony Caminiti
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Hugo Garcia,41.0,0.0,First Goalscorer - 2nd Quarter,Hugo Garcia
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Darcy Wilson,41.0,0.0,First Goalscorer - 2nd Quarter,Darcy Wilson
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Tobie Travaglia,41.0,0.0,First Goalscorer - 2nd Quarter,Tobie Travaglia
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Hugh Boxshall,41.0,0.0,First Goalscorer - 2nd Quarter,Hugh Boxshall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Alixzander Tauru,41.0,0.0,First Goalscorer - 2nd Quarter,Alixzander Tauru
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Jack Macrae,41.0,0.0,First Goalscorer - 2nd Quarter,Jack Macrae
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Bradley Hill,41.0,0.0,First Goalscorer - 2nd Quarter,Bradley Hill
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Jack Steele,41.0,0.0,First Goalscorer - 2nd Quarter,Jack Steele
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Callum Wilkie,41.0,0.0,First Goalscorer - 2nd Quarter,Callum Wilkie
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Zak Jones,41.0,0.0,First Goalscorer - 2nd Quarter,Zak Jones
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 2nd quarter,Jack Sinclair,41.0,0.0,First Goalscorer - 2nd Quarter,Jack Sinclair
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Aaron Cadman,7.5,0.0,First Goalscorer - 3rd Quarter,Aaron Cadman
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Toby Greene,9.5,0.0,First Goalscorer - 3rd Quarter,Toby Greene
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Jake Riccardi,11.5,0.0,First Goalscorer - 3rd Quarter,Jake Riccardi
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Callum M. Brown,11.5,0.0,First Goalscorer - 3rd Quarter,Callum M. Brown
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Jack Higgins,11.5,0.0,First Goalscorer - 3rd Quarter,Jack Higgins
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Max Gruzewski,12.0,0.0,First Goalscorer - 3rd Quarter,Max Gruzewski
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Cooper Sharman,12.0,0.0,First Goalscorer - 3rd Quarter,Cooper Sharman
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Harry Rowston,15.0,0.0,First Goalscorer - 3rd Quarter,Harry Rowston
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Mason Wood,16.0,0.0,First Goalscorer - 3rd Quarter,Mason Wood
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Toby Bedford,18.0,0.0,First Goalscorer - 3rd Quarter,Toby Bedford
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Darcy Jones,18.0,0.0,First Goalscorer - 3rd Quarter,Darcy Jones
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Harvey Thomas,19.0,0.0,First Goalscorer - 3rd Quarter,Harvey Thomas
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Mattaes Phillipou,19.0,0.0,First Goalscorer - 3rd Quarter,Mattaes Phillipou
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Max Hall,21.0,0.0,First Goalscorer - 3rd Quarter,Max Hall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Isaac Keeler,21.0,0.0,First Goalscorer - 3rd Quarter,Isaac Keeler
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Nasiah Wanganeen-Milera,23.0,0.0,First Goalscorer - 3rd Quarter,Nasiah Wanganeen-Milera
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Stephen Coniglio,29.0,0.0,First Goalscorer - 3rd Quarter,Stephen Coniglio
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Rowan Marshall,29.0,0.0,First Goalscorer - 3rd Quarter,Rowan Marshall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Lance Collard,36.0,0.0,First Goalscorer - 3rd Quarter,Lance Collard
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Jacob Wehr,41.0,0.0,First Goalscorer - 3rd Quarter,Jacob Wehr
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Sam Taylor,41.0,0.0,First Goalscorer - 3rd Quarter,Sam Taylor
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Xavier O'halloran,41.0,0.0,First Goalscorer - 3rd Quarter,Xavier O'halloran
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Connor Idun,41.0,0.0,First Goalscorer - 3rd Quarter,Connor Idun
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Kieren Briggs,41.0,0.0,First Goalscorer - 3rd Quarter,Kieren Briggs
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Leek Aleer,41.0,0.0,First Goalscorer - 3rd Quarter,Leek Aleer
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Lachie Ash,41.0,0.0,First Goalscorer - 3rd Quarter,Lachie Ash
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Tom Green,41.0,0.0,First Goalscorer - 3rd Quarter,Tom Green
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Ryan Angwin,41.0,0.0,First Goalscorer - 3rd Quarter,Ryan Angwin
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Finn Callaghan,41.0,0.0,First Goalscorer - 3rd Quarter,Finn Callaghan
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Joe Fonti,41.0,0.0,First Goalscorer - 3rd Quarter,Joe Fonti
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Lachie Whitfield,41.0,0.0,First Goalscorer - 3rd Quarter,Lachie Whitfield
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Harry Himmelberg,41.0,0.0,First Goalscorer - 3rd Quarter,Harry Himmelberg
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Liam Stocker,41.0,0.0,First Goalscorer - 3rd Quarter,Liam Stocker
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Marcus Windhager,41.0,0.0,First Goalscorer - 3rd Quarter,Marcus Windhager
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Anthony Caminiti,41.0,0.0,First Goalscorer - 3rd Quarter,Anthony Caminiti
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Hugo Garcia,41.0,0.0,First Goalscorer - 3rd Quarter,Hugo Garcia
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Darcy Wilson,41.0,0.0,First Goalscorer - 3rd Quarter,Darcy Wilson
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Tobie Travaglia,41.0,0.0,First Goalscorer - 3rd Quarter,Tobie Travaglia
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Hugh Boxshall,41.0,0.0,First Goalscorer - 3rd Quarter,Hugh Boxshall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Alixzander Tauru,41.0,0.0,First Goalscorer - 3rd Quarter,Alixzander Tauru
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Jack Macrae,41.0,0.0,First Goalscorer - 3rd Quarter,Jack Macrae
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Bradley Hill,41.0,0.0,First Goalscorer - 3rd Quarter,Bradley Hill
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Jack Steele,41.0,0.0,First Goalscorer - 3rd Quarter,Jack Steele
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Callum Wilkie,41.0,0.0,First Goalscorer - 3rd Quarter,Callum Wilkie
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Zak Jones,41.0,0.0,First Goalscorer - 3rd Quarter,Zak Jones
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 3rd quarter,Jack Sinclair,41.0,0.0,First Goalscorer - 3rd Quarter,Jack Sinclair
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Aaron Cadman,8.0,0.0,First Goalscorer - 4th Quarter,Aaron Cadman
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Toby Greene,9.5,0.0,First Goalscorer - 4th Quarter,Toby Greene
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Jake Riccardi,11.5,0.0,First Goalscorer - 4th Quarter,Jake Riccardi
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Callum M. Brown,11.5,0.0,First Goalscorer - 4th Quarter,Callum M. Brown
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Jack Higgins,11.5,0.0,First Goalscorer - 4th Quarter,Jack Higgins
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Max Gruzewski,12.0,0.0,First Goalscorer - 4th Quarter,Max Gruzewski
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Cooper Sharman,12.0,0.0,First Goalscorer - 4th Quarter,Cooper Sharman
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Harry Rowston,15.0,0.0,First Goalscorer - 4th Quarter,Harry Rowston
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Toby Bedford,16.0,0.0,First Goalscorer - 4th Quarter,Toby Bedford
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Mason Wood,16.0,0.0,First Goalscorer - 4th Quarter,Mason Wood
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Darcy Jones,18.0,0.0,First Goalscorer - 4th Quarter,Darcy Jones
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Harvey Thomas,19.0,0.0,First Goalscorer - 4th Quarter,Harvey Thomas
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Nasiah Wanganeen-Milera,21.0,0.0,First Goalscorer - 4th Quarter,Nasiah Wanganeen-Milera
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Mattaes Phillipou,21.0,0.0,First Goalscorer - 4th Quarter,Mattaes Phillipou
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Max Hall,21.0,0.0,First Goalscorer - 4th Quarter,Max Hall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Isaac Keeler,21.0,0.0,First Goalscorer - 4th Quarter,Isaac Keeler
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Rowan Marshall,26.0,0.0,First Goalscorer - 4th Quarter,Rowan Marshall
2025-08-23T10:31:07.452000+00:00,2025_ID37288,pointsbet,first goalscorer - 4th quarter,Stephen Coniglio,29.0,0.0,First Goalscorer - 4th Quarter,Stephen Coniglio
